Season,Episode,Character,Line
5,Bender's Big Score Part 4,Al Gore, Whoa! Whoa! Whoa!
5,Bender's Big Score Part 4,Leela, It's hopeless! I can't coordinate this many ships!
5,Bender's Big Score Part 4,Hermes," Perhaps I can help! Professor, can you wire my head directly into the battle grid?"
5,Bender's Big Score Part 4,Farnsworth, I can wire anything directly into anything. I'm the professor!
5,Bender's Big Score Part 4,Hermes, Then prepare to see a bureaucrat's brain in action.
5,Bender's Big Score Part 4,Al Gore," Finally, I get to save the Earth with deadly lasers instead of deadly slide shows."
5,Bender's Big Score Part 4,Clamps, He's champing for a clamping!
5,Bender's Big Score Part 4,Kwanzabot, Kwa-zang!
5,Bender's Big Score Part 4,Hermes," I did it! I saved Earth and won back my woman. Right, woman?"
5,Bender's Big Score Part 4,LaBarbara," Oh, Hermes, I've been such a fool."
5,Bender's Big Score Part 4,Slim," You haven't seen the last of Barbados Slim! Now, goodbye forever."
5,Bender's Big Score Part 4,Nudar," Remember this, Farnsworth?"
5,Bender's Big Score Part 4,Farnsworth, Farnsworth? That's me! My doomsday device! So it was the scammers! They sawed off my hand and stole the doomsday device.
5,Bender's Big Score Part 4,Bender," lt wasn't them. lt was me, Bender. The master criminal!"
5,Bender's Big Score Part 4,Nudar, So what'll it be? - Unconditional surrender?
5,Bender's Big Score Part 4,Leela, Never!
5,Bender's Big Score Part 4,Nudar, Or totaI destruction?
5,Bender's Big Score Part 4,Leela, Also never!
5,Bender's Big Score Part 4,Nudar, You have 30 seconds. Make up your minds!
5,Bender's Big Score Part 4,Leela, Nevvveeeeer!
5,Bender's Big Score Part 4,Bender," People, I'm sorry. You've never before heard me say those words, or even the individual letters that make them up. But I am. And with a huge amount of modesty, I humbly beg your forgiveness."
5,Bender's Big Score Part 4,Nudar, Uh-oh. I have a worrisome shriveling sensation in my sprunjer.
5,Bender's Big Score Part 4,Amy, Yay! Bender!
5,Bender's Big Score Part 4,Fry, All right!
5,Bender's Big Score Part 4,Fry," Bender, how the Hulk did you end up with the doomsday device?"
5,Bender's Big Score Part 4,Bender," I was working the long con all along. While sawing off the professor's hand with an extremely dull saw, I had some time to think. So I asked myself, ""Who could use a doomsday device more? The scammers or me, Bender?"". After several minutes of sawing, I knew the answer. Me, Bender. So I retrieved the dummy satchel ..."
5,Bender's Big Score Part 4,Bender," (VO) ... and as soon as I was out of the scammers' control, I pulled the old switcheroo."
5,Bender's Big Score Part 4,Bender, And that's how I saved Earth and am the greatest!
5,Bender's Big Score Part 4,Nixon," Bender the robot, I'm proud to present you Earth's highest award for swindling. The Dirty Double-Cross."
5,Bender's Big Score Part 4,Bender, I'll aways treasure it and immediately hock it.
5,Bender's Big Score Part 4,Lars," There, your body's good as new. Just pop in an executive suppository every few..."
5,Bender's Big Score Part 4,Fry, What is it?
5,Bender's Big Score Part 4,Leela, Nothing.
5,Bender's Big Score Part 4,Fry," It's supposed to be a celebration, Leela. I mean, come on. Whimmy-wham-wham-whazle!"
5,Bender's Big Score Part 4,Leela, I can't help it. I was gonna be married. I was so happy.
5,Bender's Big Score Part 4,Fry," Well, maybe you'll meet someone else someday."
5,Bender's Big Score Part 4,Leela," No, you don't understand. Lars is the only man I'll ever love. I know it in my heart."
5,Bender's Big Score Part 4,Fry, You remember when we first met?
5,Bender's Big Score Part 4,Leela," Uh-huh. lt was right there in the cryogenic lab, eight years ago today."
5,Bender's Big Score Part 4,Fry, Meet me there in five minutes. It's important.
5,Bender's Big Score Part 4,Fry-2," Why are you so sad, Leelu?"
5,Bender's Big Score Part 4,Fry-2," Him again? Wait a second, are you two..."
5,Bender's Big Score Part 4,Fry-2," Atanarjuat, Fufu, come here! We have to set Leelu free."
5,Bender's Big Score Part 4,Inuit #2, Dang. I never should have quit my job at the casino.
5,Bender's Big Score Part 4,Fry-2," Me, neither. But she needs what'll make her happy, not what'll make me happy."
5,Bender's Big Score Part 4,Fry-2," Goodbye, Leelu."
5,Bender's Big Score Part 4,Lars," I don't much know about frozen heads, but, of course, if it's Mahatma Gandhi, I'll... Leela?"
5,Bender's Big Score Part 4,Leela, Lars?
5,Bender's Big Score Part 4,Lars," I... I really have to go, I..."
5,Bender's Big Score Part 4,Leela," Fry, was this an idiotic trick to get Lars and me back together?"
5,Bender's Big Score Part 4,Fry," Quite idiotic. But you don't need to be an idiot to see that you two belong together. And, Leela,I want what'll make you happy, not what'll make me happy."
5,Bender's Big Score Part 4,Lars," I'm sorry, I really am, but Leela and I just can't be married."
5,Bender's Big Score Part 4,Fry," Why not? You obviously love each other. What are you, cousins?"
5,Bender's Big Score Part 4,Lars," Fry, you deserve to know the truth. It's because..."
5,Bender's Big Score Part 4,Nudar, Nobody move!
5,Bender's Big Score Part 4,Leela, Nudar! How did you survive the doom blast?
5,Bender's Big Score Part 4,Nudar," My doom-proof platinum vest absorbed most of the radiation. In retrospect, I wish I'd been wearing doom-proof pants, but you know us nudists. Now give me the time code!"
5,Bender's Big Score Part 4,Fry, I don't have it! Nibbler heat-blasted it off my butt.
5,Bender's Big Score Part 4,Nudar, Not you.
5,Bender's Big Score Part 4,Nudar, You!
5,Bender's Big Score Part 4,Leela, Lars? He doesn't have it. He never had it. Fry had it!
5,Bender's Big Score Part 4,Fry, But Nibbler heat-blasted it off my butt! I want to stress that part!
5,Bender's Big Score Part 4,Nudar, My throbbing sprunjer says otherwise. Now where is it?
5,Bender's Big Score Part 4,Lars, I'm not afraid of you or your expensive gun! Go ahead and shoot!
5,Bender's Big Score Part 4,Nudar," Oh, yeah? Then what if I kill the woman you love?"
5,Bender's Big Score Part 4,Leela," Don't you understand, numb-neck? He doesn't love me!"
5,Bender's Big Score Part 4,Lars, I've... always loved you. Don't hurt her. I'll give you the code.
5,Bender's Big Score Part 4,Nudar, What the...
5,Bender's Big Score Part 4,Bender-2," Four, three, two, one, Boom! Woah!"
5,Bender's Big Score Part 4,Leela," Lars, no!"
5,Bender's Big Score Part 4,Fry-2, It's enough just to know you're happy.
5,Bender's Big Score Part 4,Fry-2," You, too. It's enough to know you're happy with Lars."
5,Bender's Big Score Part 4,Bender," Fry, old buddy! It's me! Bender!"
5,Bender's Big Score Part 4,Fry-2, My hair!
5,Bender's Big Score Part 4,Fry-2, My larynx!
5,Bender's Big Score Part 4,Lars, I'm Lars?  I'm Lars!
5,Bender's Big Score Part 4,Fry," Wait for me, Leela! I'll be there in a thousand years."
5,Bender's Big Score Part 4,Lars," So I got a job at the Head Museum and waited for the wonderful day when Leela would arrive. Everything was perfect until Hermes exploded at our wedding. That's when I learned that, as a time paradox duplicate, I, too, was doomed. I couldn't put Leela through that. So I called it off. I'm sorry, Leela."
5,Bender's Big Score Part 4,Leela, I understand.
5,Bender's Big Score Part 4,Crazy Guy, That concludes another Silly Willy Wideo Will!
5,Bender's Big Score Part 4,Fry," He was a good man, Leela."
5,Bender's Big Score Part 4,Leela, Yeah... you were.
5,Bender's Big Score Part 4,Farnsworth," Well, I guess that wraps everything up in a nice, paradox-free bow."
5,Bender's Big Score Part 4,Bubblegum," Not quite, my wrinkly brother."
5,Bender's Big Score Part 4,Nibbler," Right on! In order for any of this to make any sense at all, someone must make one final trip back in time to put the code on Fry's ass in the first place!"
5,Bender's Big Score Part 4,Bender," Sounds like a job for me, Bender."
5,Bender's Big Score Part 4,Bender," Zero, zero, one, one, zero, zero..."
5,Bender's Big Score Part 4,Bender, Mission accomplished!
5,Bender's Big Score Part 4,Fry, You put the time code on my ass?
5,Bender's Big Score Part 4,Bender," Someone's ass. Oh, and guess what? I met all these really cool guys with treasure down in the limestone cavern, so I invited them to stick around instead of coming up when they were logically supposed to."
5,Bender's Big Score Part 4,Nibbler, No! No! Everyone out of the universe! Quick!
5,Bender's Big Score Part 4,Bender, What's the worst that can happen?
5,Bender's Big Score Part 4,Bender," Well, we're boned."
5,The Beast with a Billion Backs Part 1,Narrator, Previously on Futurama.
5,The Beast with a Billion Backs Part 1,Morbo, It has now been one month since space ripped open like flimsy human skin. Terrified earthlings are beginning to grow exhausted.
5,The Beast with a Billion Backs Part 1,Hermes," Professor, sprinkle us with wisdom from your mighty brain. How scared should we be?"
5,The Beast with a Billion Backs Part 1,Professor, Somewhere between not at all and entirely.
5,The Beast with a Billion Backs Part 1,Zoidberg, I call entirely.
5,The Beast with a Billion Backs Part 1,Morbo," Scientists believe the rip is a gateway to another universe, but do not know what mysteries lie beyond. However, in this reporter's opinion gruesome death awaits us all!"
5,The Beast with a Billion Backs Part 1,Linda," And now with sports, here's Sportsbot 5000."
5,The Beast with a Billion Backs Part 1,Sportsbot 5000, All sports cancelled.
5,The Beast with a Billion Backs Part 1,Professor," To better understand the anomaly, I will now focus its radiation on a giant medium-sized ant to see what happens."
5,The Beast with a Billion Backs Part 1,Giant medium-sized ant, What's going on here? I was told there would be sugar syrup.
5,The Beast with a Billion Backs Part 1,Professor," Quiet, you."
5,The Beast with a Billion Backs Part 1,Fry," Oh, hey, everyone, this is Colleen."
5,The Beast with a Billion Backs Part 1,ALL, Hello!
5,The Beast with a Billion Backs Part 1,Amy, I like your shoes.
5,The Beast with a Billion Backs Part 1,Bender (Laughing), This is awkward. Introducing your new girlfriend to Chesty McNag-nag.
5,The Beast with a Billion Backs Part 1,Leela," Oh, don't mind him. I'II turn him off."
5,The Beast with a Billion Backs Part 1,Bender," Hey, you can't (voice slowing)turn me off..."
5,The Beast with a Billion Backs Part 1,Leela, Hi. I'm Leela.
5,The Beast with a Billion Backs Part 1,Colleen," Hi, Leela, hi, everyone. Sorry I've been taking up so much of Fry's time. He's just so interesting. Have you seen how much cotton candy he can eat?"
5,The Beast with a Billion Backs Part 1,Professor," Oh, my, yes. 5.1 pounds. That's why his blood is so good on pancakes."
5,The Beast with a Billion Backs Part 1,Fry," Well, got to skedoodle-oodle. We're taking a cuddle-cab to Hug-a-Bunny Village."
5,The Beast with a Billion Backs Part 1,Zoidberg, This lovey-dovey stuff is making me vomit from my saltwater and freshwater stomachs.
5,The Beast with a Billion Backs Part 1,Leela, It is pretty sickening.
5,The Beast with a Billion Backs Part 1,Zoidberg," No, the double-vomit is a sign of joy. Fry told me how he and Colleen first met."
5,The Beast with a Billion Backs Part 1,Zoidberg," So, how did you and Colleen first meet?"
5,The Beast with a Billion Backs Part 1,Fry, Well...
5,The Beast with a Billion Backs Part 1,Fry, Something about seeing it on the Jumbotron makes it so much more real.
5,The Beast with a Billion Backs Part 1,Colleen, It's so scary. What are you supposed to do when the whole universe is coming to an end?
5,The Beast with a Billion Backs Part 1,Fry, I have a thought.
5,The Beast with a Billion Backs Part 1,Bender," This is gonna be juicy. What? Oh, man!"
5,The Beast with a Billion Backs Part 1,Amy," Speaking of sappy love... Want to tell them, Kiffy?"
5,The Beast with a Billion Backs Part 1,Kif," Yes, Amy and I have a big announcement. I... That is, we... Oh, I'm just so excited."
5,The Beast with a Billion Backs Part 1,Amy, Kif has asked me to be his Fonfon Ru.
5,The Beast with a Billion Backs Part 1,Zoidberg, Mazel tov!
5,The Beast with a Billion Backs Part 1,Professor, Wonderful!
5,The Beast with a Billion Backs Part 1,Hermes, What the hell does that mean?
5,The Beast with a Billion Backs Part 1,Kif, It means I've asked Amy to join my family. And you're all invited to my family swamp for our Fonfon Rubok ceremony.
5,The Beast with a Billion Backs Part 1,Amy," If I had ever heard of it, it would have been what I had always dreamed of."
5,The Beast with a Billion Backs Part 1,Kif, Oh! And our parents will be meeting for the first time ever.
5,The Beast with a Billion Backs Part 1,Bender, That's even more awkward than Fry's two bimbos meeting each other. Count me in.
5,The Beast with a Billion Backs Part 1,Kif," Mr. And Mrs. Wong, aren't you excited that we're all about to be joined in a single family?"
5,The Beast with a Billion Backs Part 1,Mr. Wong, You can't borrow money.
5,The Beast with a Billion Backs Part 1,Mrs. Wong, Kif's parents come late and we have to stand around in swamp getting eaten alive by damn bugs? [She squashes a bug on her neck
5,The Beast with a Billion Backs Part 1,Kif," Mrs. Wong, no. The finial stage of my species' life cycle is a colony of flying hookworms. You just squashed part of my father."
5,The Beast with a Billion Backs Part 1,Mr. Kroker, Welcome.
5,The Beast with a Billion Backs Part 1,Mrs. Wong," Sorry. I guess you got plenty of bugs to spare though, huh?"
5,The Beast with a Billion Backs Part 1,Mr. Kroker, That was my left testicle.
5,The Beast with a Billion Backs Part 1,Bender," And the awkward meter goes up another notch. Ding, ding, ding, ding ding..."
5,The Beast with a Billion Backs Part 1,Fry," Wow, Colleen, you look so beautiful in the light of the swamp gas."
5,The Beast with a Billion Backs Part 1,Colleen, Thanks. This is really fun. I love going to exotic worlds and getting hammered.
5,The Beast with a Billion Backs Part 1,Fry," Me, too."
5,The Beast with a Billion Backs Part 1,Bartender, Two more Harvey Wallclimbers.
5,The Beast with a Billion Backs Part 1,Zapp," Leela, I can't help but notice you're unescorted. Might I escort you behind that bush for the next five minutes?"
5,The Beast with a Billion Backs Part 1,Leela, Nothing would revolt me more.
5,The Beast with a Billion Backs Part 1,Zapp, Then how about that shrub?
5,The Beast with a Billion Backs Part 1,Kif, Ooh! Rubok is begun.
